cell_id,group
ijhlpmpb-1,tumor
ijiaglpc-1,tumor
ijiakdci-1,normal
ijjbekld-1,normal
ijjhoglg-1,normal
ijjlcfmd-1,normal
ijjpkhhk-1,normal
ijkcdnlp-1,normal
ijkdnpbp-1,normal
ijkekdap-1,normal
ijkhdnih-1,tumor
ijkkahbe-1,tumor
ijkodjhk-1,tumor
ijkomihm-1,normal
ijkpgoko-1,normal
ijldcfoa-1,normal
ijlgneko-1,normal
ijlofokj-1,tumor
ijmahejp-1,normal
ijmcmllc-1,normal
ijmeljlc-1,normal
ijmeohgi-1,normal
ijnconbh-1,normal
ijnndpdc-1,normal
ijnpocpb-1,normal
ijokojgp-1,normal
ijomhkhb-1,normal
ijooagid-1,normal
ijpemjpd-1,normal
ijpikiod-1,normal
ikaekfep-1,normal
ikahknni-1,tumor
ikajemoa-1,tumor
ikakadlo-1,normal
ikakeepf-1,normal
ikanbcnk-1,normal
ikbaaooe-1,tumor
ikbgjbje-1,normal
ikbkchfp-1,normal
ikbpccdk-1,normal
ikcbalcg-1,normal
ikcdlamn-1,normal
ikcikcjf-1,tumor
ikcimllf-1,normal
ikcmikmd-1,normal
ikdbopif-1,normal
ikddcgkk-1,normal
ikddocfp-1,normal
ikdebcfh-1,normal
ikdemggp-1,normal
ikdiibpd-1,normal
ikdikfma-1,normal
ikdpkalj-1,normal
ikeanomf-1,normal
ikelapbd-1,tumor
ikepfclp-1,normal
ikepkgbn-1,normal
ikfffepn-1,normal
ikffmmcf-1,tumor
ikfhhdpo-1,normal
ikflfepk-1,normal
ikfmnnhg-1,normal
ikfopdco-1,normal
ikfpjobl-1,tumor
ikgcijpb-1,tumor
ikgdeegi-1,tumor
ikggdhod-1,tumor
ikglbbhc-1,normal
ikgmclih-1,normal
ikhjbcbe-1,normal
ikhnhddb-1,normal
ikhpookc-1,tumor
ikibimba-1,tumor
ikibodip-1,normal
ikihahpk-1,normal
ikipnddm-1,normal
ikjijmnp-1,normal
ikjncpcm-1,normal
ikjogila-1,normal
ikkbllbf-1,normal
ikkdpnec-1,normal
ikkganji-1,normal
ikkgklcd-1,tumor
ikklljae-1,normal
ikkpjkcn-1,normal
ikljakmd-1,normal
iklpfgck-1,normal
ikmfocpc-1,normal
ikmhklon-1,normal
ikmhnkmk-1,normal
ikmicmcf-1,normal
iknhlbpf-1,normal
iknliahp-1,normal
iknnmbnd-1,normal
ikoboohe-1,normal
ikofbmmd-1,normal
ikpgpkcd-1,tumor
ikplmmlg-1,normal
ilabjakn-1,normal
ilaclgld-1,normal
ilaeamen-1,normal
ilakepmo-1,normal
ilanpmob-1,normal
ilaoaieg-1,normal
ilbahiij-1,normal
ilbgndon-1,normal
ilblgldm-1,normal
ilbpdggc-1,normal
ilbpeohg-1,normal
ilcakmkl-1,normal
ilcbfeci-1,normal
ilccefem-1,normal
ilcddogk-1,normal
ilcfoncn-1,normal
ilcgnbkn-1,normal
ilcmgeae-1,normal
ilcnanod-1,normal
ilcnngnj-1,normal
ildggddk-1,tumor
ildinlkp-1,normal
ildnmjlj-1,normal
ildnolga-1,normal
ileajieg-1,normal
ilebdomd-1,normal
ilecgljk-1,normal
ilededei-1,normal
ileifpbe-1,normal
ilemlpaa-1,normal
ilepkphj-1,normal
ilfadgio-1,normal
ilfcaihj-1,normal
ilfcakdi-1,normal
ilfhalio-1,normal
ilflliej-1,normal
ilgepfnh-1,normal
ilgmnkgc-1,normal
ilhblaje-1,normal
ilhjclgp-1,normal
ilhkpbfg-1,tumor
ilibhekg-1,normal
ilibkmje-1,normal
iliceifp-1,normal
iliebpjm-1,normal
iliefojc-1,normal
iliejeeh-1,normal
ilihecjb-1,normal
ilihiilp-1,tumor
ilihlaeb-1,normal
iliigfgp-1,normal
ilikifdc-1,normal
ililalgm-1,normal
iljdljam-1,normal
iljgjgfb-1,normal
iljglold-1,tumor
iljhmpgl-1,normal
iljhohob-1,normal
iljijoio-1,normal
iljjbfdo-1,normal
iljkjefl-1,normal
iljkoncm-1,normal
iljpljon-1,normal
ilkbnldc-1,normal
ilkglidf-1,normal
ilknlifa-1,normal
illfgplb-1,normal
illingph-1,normal
illjmdpo-1,normal
illnkbdd-1,normal
illodgcj-1,normal
ilmbjnap-1,normal
ilmdgkea-1,normal
ilnhmpdp-1,normal
iloeonad-1,normal
ilofclgg-1,normal
ilofeoao-1,normal
iloijdkc-1,normal
iloimnka-1,normal
ilonndle-1,tumor
ilpcembn-1,tumor
ilpchnpb-1,normal
ilpfgpjp-1,tumor
ilpjboha-1,tumor
ilpldohi-1,tumor
ilpogfbb-1,tumor
imakihfc-1,normal
imamnafg-1,normal
imbcolgb-1,tumor
imbkjocb-1,tumor
imblglho-1,tumor
imbnfpke-1,tumor
imbonbda-1,tumor
imbpdipd-1,normal
imcbibob-1,normal
imcfinel-1,tumor
imcgclae-1,tumor
imchahbb-1,normal
imcpbnaf-1,tumor
imdagmak-1,normal
imdfbpfg-1,tumor
imdfgddn-1,tumor
imdflkaj-1,tumor
imdjoaaj-1,tumor
imdnkibd-1,tumor
imdpjhji-1,tumor
imeabaed-1,normal
imebhcom-1,normal
imedkhop-1,tumor
imegkplj-1,tumor
imelncno-1,tumor
imememej-1,tumor
imemmama-1,tumor
imenfebf-1,tumor
imepngml-1,tumor
imfbbnnl-1,normal
imfdhdhh-1,normal
imfdholc-1,tumor
imfeeobc-1,tumor
imffdcal-1,tumor
imfgnmea-1,tumor
imfimgif-1,tumor
imfipimb-1,tumor
imfjbpjd-1,normal
imgaclgj-1,tumor
imhelilh-1,normal
imhkoeco-1,normal
imhlikge-1,tumor
imhmkinj-1,tumor
imhpkblm-1,tumor
imiahnco-1,tumor
imiebpel-1,normal
imieiaam-1,tumor
imioakin-1,tumor
imjbepid-1,tumor
imjbiefk-1,normal
imjegknh-1,normal
imjfeicp-1,normal
imjgidpl-1,tumor
imjiogkj-1,normal
imjjknbk-1,normal
imjlaneo-1,tumor
imjmndde-1,tumor
imjmpnge-1,tumor
imjngojl-1,tumor
imkcjadf-1,tumor
imkejpjo-1,tumor
imkhpcbl-1,tumor
imkilgim-1,tumor
imkldphp-1,tumor
imkpbbah-1,tumor
imlbdgba-1,tumor
imlbgepj-1,normal
imlchpld-1,tumor
imldieon-1,tumor
imldonjc-1,normal
imljejhp-1,tumor
imlpelgl-1,tumor
immcjmbg-1,tumor
immhpjff-1,tumor
immingkn-1,tumor
immjolci-1,tumor
immlagch-1,tumor
imnaaijb-1,tumor
imnacajj-1,tumor
imnepdfj-1,tumor
imnldnhk-1,tumor
imnnblio-1,tumor
imnpehff-1,tumor
imnpjhff-1,normal
imojonjj-1,normal
imomjgcd-1,normal
imoofcaa-1,tumor
impaplii-1,tumor
impccijo-1,tumor
impcpjfa-1,tumor
impgbjnj-1,tumor
impgfehp-1,tumor
imphimlf-1,tumor
impifkmb-1,tumor
impmndhk-1,normal
imppoifg-1,normal
inahoddp-1,normal
inbecccb-1,normal
inbfkhkd-1,normal
inbfkkcb-1,normal
inbihjci-1,normal
inbkdmod-1,tumor
inblpfdb-1,tumor
incblgag-1,tumor
incglofh-1,tumor
inckdpgb-1,tumor
incmggmk-1,normal
indcgbla-1,tumor
inddinjk-1,tumor
indfbicb-1,normal
indjggdl-1,normal
indnfapf-1,normal
indnfipf-1,tumor
indpgpbf-1,tumor
ineamgae-1,normal
ineibcki-1,normal
inekmlfi-1,normal
inemigja-1,normal
inffhknj-1,normal
ingdnnhf-1,normal
ingepocf-1,tumor
inggggbf-1,tumor
inghclpe-1,normal
ingkfdca-1,normal
ingknhhk-1,normal
inhbmnag-1,normal
inhhkdji-1,tumor
inhkolnh-1,normal
inhoohaa-1,normal
inihblek-1,normal
inikbbdd-1,normal
ininmpjl-1,tumor
injellgn-1,normal
injllmnj-1,normal
inkbalhl-1,normal
inkdfdaf-1,normal
inkdkgdg-1,normal
inkfjfah-1,normal
inkgnlee-1,normal
inklkmaj-1,normal
inkmbdko-1,normal
inlfimma-1,normal
inlglnpo-1,tumor
inljnbin-1,normal
inljpcbp-1,normal
inlklice-1,normal
inlnlljj-1,normal
inmbmgpk-1,tumor
inmhfakn-1,tumor
inmlnkea-1,tumor
inmmelme-1,tumor
inmnmgae-1,tumor
inmomlko-1,tumor
inndefkg-1,tumor
innidojf-1,tumor
inniebdm-1,normal
innjjolb-1,normal
innkhpfc-1,normal
innnhdjn-1,normal
inoaafln-1,normal
inoajgaa-1,normal
inoeoljo-1,normal
inofmgpg-1,normal
inohplnf-1,normal
inpaocio-1,tumor
inpgkplg-1,tumor
inpilkho-1,tumor
inpmbibl-1,tumor
inponajm-1,tumor
ioagpdlm-1,normal
ioajmkne-1,normal
ioambflh-1,tumor
ioamgdao-1,normal
iobaknbi-1,normal
iobcgbni-1,normal
iobfjljh-1,normal
iobicghi-1,normal
iobielem-1,normal
iockpaoe-1,tumor
iocodmhd-1,normal
iodjikbb-1,normal
iodjlfhe-1,normal
iodmhhol-1,tumor
ioegefcj-1,normal
ioegmnfa-1,normal
iofhdlcb-1,normal
iogobhec-1,tumor
iogpkhfn-1,normal
iohafbhj-1,normal
iohaoecc-1,tumor
iohdkaok-1,normal
ioieihmo-1,normal
ioijijmd-1,normal
iokelkdk-1,normal
iokfjjdg-1,normal
iokgiokj-1,tumor
iokihmkl-1,normal
iokinnbi-1,tumor
ioldkbbb-1,normal
iolfngcm-1,normal
iolgmkmk-1,normal
iolippoe-1,normal
iolmclfb-1,normal
iomjmced-1,tumor
iomojhfo-1,tumor
ionbbabb-1,tumor
ionbokad-1,tumor
ionefifa-1,tumor
iongifho-1,normal
iongpdoa-1,tumor
ioniodab-1,tumor
ionldgdp-1,tumor
iooaedak-1,tumor
ioobjhkg-1,tumor
iooejaci-1,tumor
iooejfnf-1,normal
iooepaff-1,tumor
ioognnga-1,normal
iooiilne-1,normal
iooombed-1,normal
iopbjojh-1,normal
iopcapah-1,normal
iopencee-1,normal
iopfebhi-1,normal
iopgjoej-1,normal
iophhohb-1,normal
iopkdbkn-1,normal
ipaaddgh-1,normal
ipabfdcd-1,normal
ipaepngi-1,normal
ipagooal-1,normal
ipainila-1,normal
ipajneec-1,normal
ipakffna-1,normal
ipaknlab-1,normal
ipamkaig-1,normal
ipaoeloi-1,normal
ipaofhhh-1,normal
ipaogfbn-1,normal
ipaopfab-1,normal
ipbbefjp-1,normal
ipbcdokk-1,normal
ipbdboko-1,normal
ipbebabl-1,normal
ipbgppee-1,normal
ipbhcdkc-1,normal
ipbopgmj-1,normal
ipcdbibf-1,normal
ipcfinfg-1,normal
ipcphgjc-1,normal
ipdgffac-1,normal
ipdidaod-1,normal
ipdiokmc-1,normal
ipdodfik-1,normal
ipededmf-1,normal
ipejaaia-1,normal
ipepnkke-1,normal
ipfblell-1,normal
ipffeebe-1,normal
ipfgcmmo-1,normal
ipfikhjb-1,normal
ipfjidkn-1,normal
ipfjjddd-1,normal
ipfmmlfj-1,normal
ipfngpdb-1,normal
ipfobnfo-1,normal
ipgjhnhm-1,normal
ipgljdak-1,normal
iphaalfa-1,normal
iphfbfmj-1,normal
iphpmjbm-1,normal
ipibldge-1,normal
ipicenmh-1,normal
ipidofcn-1,normal
ipieejgj-1,normal
ipimpoha-1,normal
ipinmnpf-1,normal
ipiodbhm-1,tumor
ipiodomb-1,normal
ipjckdei-1,normal
ipjjnhjj-1,normal
ipjmbbjn-1,normal
ipjpcidf-1,normal
ipkajakb-1,normal
ipkcdcpn-1,normal
ipkfkfjk-1,normal
ipkflffe-1,normal
ipkiclon-1,normal
ipkmboop-1,normal
ipknjnaj-1,normal
iplaoklf-1,normal
iplcggee-1,normal
iplhdbjd-1,normal
iplnakji-1,normal
iplphlep-1,normal
ipmhgceh-1,normal
ipmkaima-1,normal
ipmnapbm-1,normal
ipmnikok-1,normal
ipncmpdh-1,normal
ipneloml-1,normal
ipngdacp-1,normal
ipocbcni-1,normal
ipodbiai-1,normal
ipodklmc-1,normal
ipohpbad-1,normal
ipppdmkf-1,normal
jaafabei-1,normal
jaalhjld-1,normal
jabcbmlc-1,normal
jabglkmh-1,normal
jabhgcmc-1,normal
jabifjoc-1,normal
jabimabn-1,normal
jaboccjn-1,normal
jacaofoi-1,normal
jacccmnd-1,normal
jaccmfed-1,normal
jacgklhl-1,normal
jacihoad-1,normal
jacjbdjj-1,normal
jacpccac-1,normal
jadbhjkk-1,normal
jadceemm-1,normal
jadececc-1,normal
jadfleec-1,normal
jadjakkf-1,normal
jaeghaka-1,normal
jafbilej-1,normal
jafgmlde-1,normal
jafgnmee-1,normal
jafnpaea-1,normal
jafojklj-1,normal
jagbeiek-1,normal
jagdepln-1,normal
jagndjbh-1,normal
jagoedjb-1,normal
jagpaeje-1,normal
jahcikhh-1,normal
jahdnomc-1,normal
jahhkihd-1,normal
jahmmndd-1,normal
jaholkoi-1,normal
jahpbeho-1,normal
jaibncio-1,normal
jaidpabf-1,normal
jaiiimbc-1,tumor
jaiijdih-1,tumor
jaikhmon-1,tumor
jailamnc-1,tumor
jaiocdbh-1,tumor
jajfolfd-1,tumor
jajhfiic-1,tumor
jajhnbdc-1,tumor
jajildii-1,normal
jajkflej-1,tumor
jajmkpol-1,normal
jajpnilf-1,normal
jakamnfo-1,normal
jakbhfbo-1,normal
jakcedob-1,normal
jakgnnlm-1,normal
jakhidbm-1,normal
jaklogae-1,normal
jaknhnhb-1,normal
jalcejhc-1,normal
jalcfmog-1,normal
jaleoeal-1,normal
jalmdhaj-1,normal
jalpljkn-1,normal
jamenknj-1,normal
jamfmjnh-1,normal
jamiemco-1,normal
jamjcnec-1,normal
jamjgolh-1,normal
jampeocm-1,normal
jandcjej-1,normal
janeegbg-1,normal
jangljap-1,normal
janjkfjp-1,tumor
janphjci-1,normal
jaohlcan-1,tumor
jaoioael-1,normal
jaojbgam-1,normal
jaojkcmk-1,normal
jaolgjmb-1,normal
jaommbco-1,normal
jaondhjl-1,normal
jaoohbff-1,tumor
japhdadd-1,tumor
japkobni-1,tumor
japlpben-1,tumor
japonfcg-1,normal
jappbhfo-1,tumor
jbagdmfg-1,normal
jbamdcfa-1,normal
jbamjpea-1,tumor
jbaofaee-1,tumor
jbbamomc-1,normal
jbbcgogn-1,normal
jbbibjap-1,normal
jbbjieaj-1,normal
jbbkciff-1,normal
jbbmkfmf-1,normal
jbbnnpjp-1,normal
jbcelnjp-1,normal
jbcfapol-1,normal
jbcfnaje-1,normal
jbclbbhi-1,normal
jbclkjae-1,normal
jbclmkdb-1,normal
jbcnnahm-1,normal
jbcnnkpp-1,normal
jbcpafhc-1,normal
jbdabckc-1,normal
jbdapkle-1,normal
jbdbhmoe-1,normal
jbdekilk-1,normal
jbdihdlh-1,normal
jbdmiajj-1,normal
jbdnblfp-1,normal
jbdoakge-1,normal
jbeadmjk-1,normal
jbeaibbi-1,normal
jbedgcga-1,normal
jbefkhkj-1,tumor
jbennabe-1,normal
jbeojfkc-1,normal
jbfcpeao-1,normal
jbfdedkb-1,normal
jbfdkhhd-1,normal
jbfgkkai-1,normal
jbfkinaf-1,normal
jbgdpljd-1,normal
jbggbfeh-1,normal
jbgigiab-1,normal
jbgmbdlh-1,normal
jbgpiokp-1,normal
jbhdkffj-1,normal
jbhjdkbg-1,normal
jbhlmlaj-1,normal
jbiafphj-1,normal
jbibpklg-1,normal
jbignmkp-1,normal
jbjecfbl-1,normal
jbjfaeio-1,normal
jbjgpgmc-1,normal
jbjhagci-1,normal
jbjionpf-1,normal
jbjjdogj-1,normal
jbkenfpe-1,normal
jbkijofh-1,normal
jbkkpflh-1,normal
jbkoipcl-1,normal
jblembbo-1,normal
jbliafpf-1,normal
jblkkbhf-1,normal
jbmekpcp-1,normal
jbmmfeao-1,normal
jbnbckai-1,normal
jbngjopk-1,normal
jbnjhjma-1,normal
jbnnljcm-1,normal
jbnolfpb-1,normal
jbodckdl-1,normal
jbofdjmm-1,normal
jbpdkcon-1,normal
jbpemdbj-1,normal
jbpkdlbp-1,normal
jbpnbmnl-1,normal
jcbadmmd-1,normal
jcbdfebn-1,normal
jcbpedoe-1,normal
jccpfopj-1,normal
jcdcpmfd-1,normal
jcdjmlpe-1,normal
jcdkmacf-1,normal
jcdonaoe-1,normal
jceacpka-1,normal
jceckmbi-1,normal
jcekdkmm-1,normal
jcemmgaa-1,normal
jcfdibch-1,tumor
jcffgkcp-1,normal
jcgdeldd-1,normal
jcgfdeol-1,normal
jchhlkmm-1,normal
jchmcmgk-1,normal
jchnmngp-1,normal
jcihkagd-1,normal
jcijgljk-1,normal
jcikhmig-1,normal
jcimgpij-1,normal
jcimomkj-1,tumor
jcipnoln-1,normal
jcjaebdl-1,normal
jcjcfkap-1,normal
jcjcppdk-1,normal
jcjebkjh-1,normal
jcjfaekp-1,tumor
jcjkdpfd-1,normal
jcjkohpd-1,normal
jcjlcglb-1,normal
jcjlnnig-1,normal
jckfpggb-1,normal
jckkhmob-1,normal
jckpfkoo-1,normal
jclcopck-1,normal
jclhedao-1,normal
jclhleib-1,normal
jclknnpl-1,normal
jcllldia-1,normal
jcmhmpee-1,normal
jcmkachp-1,normal
jcmlefmn-1,normal
jcmmlpja-1,normal
jcmmpiab-1,normal
jcnghjij-1,normal
jcnhpmcl-1,normal
jcninnpp-1,normal
jcnjfaga-1,normal
jcnkbpjn-1,normal
jcnkkggf-1,normal
jcnldeoe-1,normal
jcoeoijg-1,normal
jcoeokkh-1,normal
jcoiicdm-1,normal
jcoiniob-1,normal
jconjpii-1,normal
jcpcgepo-1,normal
jcpdgdpd-1,normal
jcpliekk-1,tumor
jdajibdk-1,normal
jdakcidg-1,normal
jdboobli-1,normal
jdcbefab-1,normal
jddakfbg-1,normal
jdddkjmb-1,normal
jddeiace-1,normal
jddjpeae-1,normal
jddooflj-1,normal
jddpdndk-1,normal
jdegaigp-1,normal
jdelpimk-1,normal
jdffhial-1,normal
jdfhldpc-1,normal
jdficafo-1,normal
jdfigcjg-1,normal
jdfimkhd-1,normal
jdfjjcjl-1,normal
jdfkipih-1,normal
jdfkpoae-1,normal
jdgaahbl-1,normal
jdgiidem-1,normal
jdgiljpg-1,normal
jdgjboij-1,normal
jdglanmm-1,normal
jdgnlonh-1,normal
jdhcfcoi-1,normal
jdhcmgmm-1,normal
jdhejifh-1,normal
jdhiddfo-1,normal
jdhkfcgp-1,normal
jdiancpp-1,normal
jdibbaii-1,normal
jdifeefb-1,normal
jdifljpe-1,normal
jdifmohc-1,normal
jdihcfac-1,normal
jdiklfdl-1,normal
jdindgba-1,normal
jdjaejgb-1,normal
jdjlikkk-1,normal
jdjmjooj-1,normal
jdjodeed-1,normal
jdkfaplg-1,normal
jdkgcffn-1,normal
jdkhmofg-1,normal
jdkmmldi-1,normal
jdknhhgm-1,normal
jdlaoojf-1,normal
jdlikjie-1,normal
jdlmbjna-1,normal
jdloomai-1,normal
jdmiddgp-1,normal
jdmjbgod-1,normal
jdmjiajc-1,normal
jdnbkedg-1,normal
jdnelgfo-1,normal
jdngomem-1,normal
jdnhkooc-1,normal
jdnimogb-1,normal
jdnindam-1,normal
jdnmcfoc-1,normal
jdnojijg-1,normal
jdoefcid-1,normal
jdohfllc-1,normal
jdojogoj-1,normal
jdokefdk-1,normal
jdokppfl-1,normal
jdolobee-1,normal
jdooalgd-1,normal
jdpbpgci-1,normal
jdpgbicn-1,normal
jdpljcnk-1,normal
jdpmgkee-1,normal
jeadlagd-1,normal
jealkeoo-1,normal
jeambcim-1,normal
jeambpbg-1,normal
jeancfmm-1,tumor
jeanhkdm-1,normal
jebkddme-1,tumor
jebohhfo-1,tumor
jecaldbh-1,tumor
jecapglk-1,tumor
jecbfmdh-1,tumor
jecbjnjg-1,normal
jecocmkk-1,tumor
jedjgmlk-1,normal
jedkfpdi-1,normal
jedlbkal-1,normal
jedmoinp-1,normal
jedodejj-1,normal
jedpefhl-1,normal
jedpndmi-1,normal
jeeacmba-1,normal
jeehkbjc-1,normal
jeelcnoc-1,normal
jeenjcfe-1,normal
jeeokaec-1,normal
jefbmokp-1,normal
jefceilk-1,normal
jefephdp-1,normal
jefgbjoa-1,normal
jefijhen-1,normal
jefkpnpg-1,normal
jefmmngj-1,normal
jefpdode-1,normal
jefplbfj-1,normal
jegbjgei-1,normal
jegddgpc-1,normal
jegdklje-1,normal
jegeiojb-1,normal
jeggbfja-1,normal
jeggidhh-1,normal
jeglgmcp-1,normal
jegmmjoa-1,normal
jehbdill-1,normal
jehcdeeo-1,normal
jehfilgd-1,normal
jehgfokb-1,normal
jehgghnc-1,normal
jehlpfnj-1,normal
jehmkfea-1,normal
jehnoefl-1,normal
jeiegapg-1,normal
jeieiiob-1,normal
jeihfcbg-1,normal
jeimcmjd-1,normal
jejancha-1,normal
jejeemie-1,normal
jekfionm-1,normal
jeldamcp-1,normal
jelfmemj-1,normal
jeligldp-1,normal
jelilafp-1,normal
jellgkhn-1,normal
jelnedpm-1,normal
jelnejhl-1,normal
jemcache-1,normal
jemegfpa-1,normal
jemfgpmm-1,tumor
jemgogeb-1,normal
jemlbdcf-1,normal
jemmdkjk-1,normal
jemmedoo-1,normal
jemohodj-1,normal
jenbbnej-1,normal
jenlgcmn-1,normal
jenmdpcb-1,normal
jennbikh-1,normal
jenohong-1,normal
jeoacpmp-1,normal
jeobhpgg-1,normal
jeofnalp-1,normal
jeoiojld-1,normal
jeonbhpe-1,normal
jepcgcfb-1,normal
jepfielj-1,normal
jephbdkg-1,normal
jepjfijc-1,normal
jepobdfm-1,normal
jfaahiec-1,normal
jfacadna-1,normal
jfacapfc-1,tumor
jfadabgi-1,tumor
jfadoiip-1,tumor
jfalfien-1,normal
jfamajge-1,normal
jfbakhbo-1,normal
jfbcafnk-1,normal
jfbccljk-1,normal
jfbcfooo-1,normal
jfbhdooa-1,normal
jfbhpiah-1,normal
jfbimhmn-1,normal
jfblehcl-1,normal
jfblihee-1,normal
jfblmfpm-1,normal
jfbnpgeg-1,normal
jfcammhl-1,normal
jfcgmigh-1,normal
jfdbdipm-1,normal
jfdccjhl-1,normal
jfdcoiff-1,normal
jfdednlo-1,tumor
jfdekjlj-1,normal
jfdfekcc-1,normal
jfdfjmph-1,normal
jfdghnnd-1,normal
jfdhceog-1,normal
jfeagmpj-1,normal
jfecmllp-1,normal
jfejimjl-1,tumor
jfenllfp-1,tumor
jffgcpii-1,tumor
jffgflmk-1,tumor
jffjkcck-1,tumor
jffkgneh-1,tumor
jffkianj-1,tumor
jffklmhi-1,tumor
jffogcih-1,tumor
jfgdankc-1,normal
jfgffbii-1,normal
jfgibanb-1,normal
jfglgnfa-1,normal
jfgnbabe-1,tumor
jfgoadel-1,tumor
jfgokhei-1,normal
jfgokphh-1,tumor
jfhahkbe-1,normal
jfhaonlo-1,tumor
jfhloakk-1,normal
jfhondpd-1,normal
jfhpfnil-1,normal
jfiaboem-1,normal
jfibgabk-1,normal
jfigjmak-1,normal
jfihnhln-1,normal
jfiimfme-1,normal
jfimnedb-1,normal
jfjaahbd-1,normal
jfjeopak-1,normal
jfkehejm-1,tumor
jfkfjamm-1,tumor
jfkgfflg-1,tumor
jfkhpkdj-1,tumor
jfkjcega-1,normal
jfkkgakp-1,tumor
jfklgaom-1,normal
jfkljhom-1,normal
jfklmdid-1,normal
jfkmbljp-1,normal
jfkmhiif-1,normal
jfkmloop-1,normal
jfkongco-1,normal
jflijlke-1,normal
jflinmja-1,normal
jflogmml-1,normal
jfmaaeng-1,tumor
jfmgebdh-1,normal
jfmihipg-1,normal
jfnhkehb-1,normal
jfnjakae-1,tumor
jfnpobio-1,tumor
jfolaala-1,normal
jfpadbij-1,normal
jfpeiofp-1,normal
jfpemmdj-1,normal
jfphoegp-1,normal
jfpkidie-1,normal
jfpmhbji-1,normal
jfpnogln-1,normal
jgafmpic-1,normal
jgaibign-1,normal
jgajcajk-1,normal
jgajlbbj-1,normal
jgbahajm-1,normal
jgbamaol-1,normal
jgbbflcm-1,normal
jgbcbchp-1,normal
jgcefdpb-1,tumor
jgchepjl-1,normal
jgcieijp-1,normal
jgclofen-1,normal
jgddjibm-1,normal
jgdfbalj-1,normal
jgdpeaah-1,tumor
jgefokjf-1,normal
jgehflbf-1,normal
jgeigeon-1,normal
jgenbofb-1,normal
jgepmjde-1,normal
jgfcbigl-1,normal
jgfdanoe-1,normal
jgfdfcim-1,normal
jgfmeoka-1,normal
jgfphdbc-1,normal
jgfpogoj-1,normal
jggcmppp-1,normal
jggglhnm-1,normal
jggoijcc-1,normal
jggoogko-1,normal
jghhlfeh-1,normal
jghlcflk-1,normal
jgiaiadk-1,normal
jgidepim-1,tumor
jgidjfjb-1,normal
jgiebele-1,tumor
jgifgaem-1,normal
jgiliibh-1,normal
jgimofmh-1,normal
jgjapidc-1,normal
jgjfcdnk-1,normal
jgjiafie-1,normal
jgjjhknd-1,normal
jgjomfln-1,normal
jgkcbikc-1,normal
jgkdmlcl-1,normal
jgkempjl-1,normal
jgkfkpll-1,normal
jgkgnoeg-1,normal
jgkiebgn-1,normal
jgkjacnh-1,normal
jgkjgiod-1,normal
jglclmce-1,normal
jglcpffm-1,normal
jglfcbah-1,normal
jglgbglp-1,normal
jglldfjg-1,normal
jglocipm-1,normal
jgmdoheo-1,normal
jgmeclhf-1,normal
jgmfehni-1,normal
jgmgkcjb-1,normal
jgmlonoi-1,normal
jgnhcjcp-1,normal
jgnkokep-1,normal
jgocnmef-1,normal
jgogmmim-1,normal
jgojhnlj-1,normal
jgpaddec-1,normal
jgpepjha-1,normal
jgpfbamh-1,normal
jgpigkfb-1,normal
jhajjbop-1,normal
jhaklelb-1,normal
jhaojapd-1,normal
jhbagbam-1,normal
jhbanknm-1,normal
jhbblfap-1,normal
jhbcfodc-1,normal
jhbejfgo-1,normal
jhbjjcgj-1,normal
jhbncamo-1,normal
jhbokhnp-1,normal
jhbpjhki-1,normal
jhcbdppo-1,normal
jhcbimba-1,normal
jhccnnpf-1,normal
jhcenmel-1,normal
jhcidlpc-1,normal
jhckakbf-1,normal
jhckhdml-1,normal
jhcoigbk-1,normal
jhdcjjif-1,normal
jhddoeml-1,normal
jhdeofap-1,normal
jhdjgllb-1,normal
jhdkfnoh-1,normal
jhdkjemn-1,normal
jhdmljkn-1,normal
jhekjofc-1,normal
jhelhoal-1,normal
jheljeoe-1,normal
jhemffjc-1,normal
jhengihm-1,normal
jhfabbda-1,normal
jhfhadea-1,normal
jhfoalcj-1,normal
jhfpplhe-1,normal
jhgdillp-1,normal
jhgfgofk-1,normal
jhgijjde-1,normal
jhgjpgek-1,normal
jhgnelha-1,normal
jhhbjhgl-1,normal
jhhgbnfk-1,normal
jhhinand-1,normal
jhhknoad-1,normal
jhibibko-1,normal
jhiciodb-1,normal
jhidadhn-1,normal
jhighjnl-1,normal
jhihcpjb-1,normal
jhihdnhl-1,normal
jhikemhd-1,normal
jhjfbddg-1,normal
jhjfehmp-1,normal
jhjgcogd-1,normal
jhjghbhn-1,normal
jhjiaohi-1,normal
jhjkgfdi-1,normal
jhjkmegc-1,normal
jhjmdiic-1,normal
jhkgbhla-1,normal
jhkginlk-1,normal
jhkgpojc-1,normal
jhkifmnp-1,normal
jhknphfb-1,normal
jhlafhcm-1,normal
jhlboinb-1,normal
jhlfnibl-1,normal
jhlgkgpf-1,normal
jhlnmjhb-1,normal
jhmbbebk-1,normal
jhmeknfh-1,normal
jhmfbbkg-1,normal
jhmgagcf-1,normal
jhmgbgej-1,normal
jhmhigaf-1,normal
jhmhlplh-1,normal
jhmkhadn-1,normal
jhmnfcan-1,normal
jhmnioci-1,normal
jhnabkfb-1,normal
jhnfdcbb-1,normal
jhnppahh-1,normal
jhodpiml-1,normal
jhohfija-1,normal
jhpbbide-1,normal
jhpgkbod-1,normal
jhphpofg-1,normal
jhpjoljm-1,normal
jhpphcdh-1,tumor
jiaacaec-1,normal
