,gene_names
6371,NOL6
6372,PRSS3
6373,UBE2R2
6374,UBAP2
6375,DCAF12
6376,UBAP1
6377,KIF24
6378,NUDT2
6379,MYORG
6380,C9orf24
6381,FAM219A
6382,ENHO
6383,CNTFR
6384,RPP25L
6385,DCTN3
6386,SIGMAR1
6387,GALT
6388,IL11RA
6389,CCL19
6390,CCL21
6391,DNAJB5
6392,VCP
6393,FANCG
6394,PIGO
6395,STOML2
6396,UNC13B
6397,RUSC2
6398,TESK1
6399,CD72
6400,SIT1
6401,CCDC107
6402,ARHGEF39
6403,CA9
6404,TPM2
6405,TLN1
6406,CREB3
6407,GBA2
6408,RGP1
6409,NPR2
6410,SPAG8
6411,HINT2
6412,TMEM8B
6413,FAM221B
6414,HRCT1
6415,RECK
6416,GLIPR2
6417,CLTA
6418,GNE
6419,RNF38
6420,MELK
6421,PAX5
6422,ZCCHC7
6423,GRHPR
6424,ZBTB5
6425,POLR1E
6426,FBXO10
6427,TOMM5
6428,FRMPD1
6429,TRMT10B
6430,EXOSC3
6431,DCAF10
6432,SLC25A51
6433,SHB
6434,ALDH1B1
6435,IGFBPL1
6436,ANKRD18A
6437,CNTNAP3B
6438,ZNF658
6439,PGM5
6440,TMEM252
6441,FXN
6442,APBA1
6443,PTAR1
6444,MAMDC2
6445,SMC5
6446,KLF9
6447,TRPM3
6448,CEMIP2
6449,ABHD17B
6450,C9orf85
6451,GDA
6452,ALDH1A1
6453,ANXA1
6454,TRPM6
6455,C9orf40
6456,CARNMT1
6457,NMRK1
6458,OSTF1
6459,PCSK5
6460,RFK
6461,GCNT1
6462,PRUNE2
6463,VPS13A
6464,GNA14
6465,GNAQ
6466,CEP78
6467,PSAT1
6468,TLE4
6469,TLE1
6470,RASEF
6471,FRMD3
6472,IDNK
6473,UBQLN1
6474,GKAP1
6475,KIF27
6476,C9orf64
6477,HNRNPK
6478,RMI1
6479,SLC28A3
6480,NTRK2
6481,AGTPBP1
6482,NAA35
6483,GOLM1
6484,ISCA1
6485,TUT7
6486,GAS1
6487,DAPK1
6488,CTSL
6489,CDK20
6490,SPIN1
6491,S1PR3
6492,SHC3
6493,CKS2
6494,SECISBP2
6495,SEMA4D
6496,GADD45G
6497,SYK
6498,AUH
6499,NFIL3
6500,ROR2
6501,SPTLC1
6502,IARS1
6503,NOL8
6504,CENPP
6505,OGN
6506,OMD
6507,ASPN
6508,ECM2
6509,IPPK
6510,BICD2
6511,ZNF484
6512,FGD3
6513,SUSD3
6514,CARD19
6515,NINJ1
6516,WNK2
6517,FAM120AOS
6518,FAM120A
6519,PHF2
6520,BARX1
6521,PTPDC1
6522,ZNF169
6523,MFSD14B
6524,FBP1
6525,FANCC
6526,PTCH1
6527,ERCC6L2
6528,SLC35D2
6529,ZNF367
6530,HABP4
6531,CDC14B
6532,PRXL2C
6533,ZNF510
6534,ZNF782
6535,CTSV
6536,CCDC180
6537,TDRD7
6538,TMOD1
6539,TSTD2
6540,NCBP1
6541,XPA
6542,TRMO
6543,ANP32B
6544,NANS
6545,TRIM14
6546,CORO2A
6547,TBC1D2
6548,ANKS6
6549,GALNT12
6550,COL15A1
6551,TGFBR1
6552,ALG2
6553,SEC61B
6554,NR4A3
6555,STX17
6556,ERP44
6557,INVS
6558,TEX10
6559,MSANTD3
6560,TMEFF1
6561,ZNF189
6562,ALDOB
6563,PGAP4
6564,RNF20
6565,SMC2
6566,NIPSNAP3A
6567,NIPSNAP3B
6568,ABCA1
6569,SLC44A1
6570,FSD1L
6571,FKTN
6572,TMEM38B
6573,ZNF462
6574,RAD23B
6575,KLF4
6576,ELP1
6577,CTNNAL1
6578,TMEM245
6579,EPB41L4B
6580,PTPN3
6581,PALM2AKAP2
6582,C9orf152
6583,SVEP1
6584,MUSK
6585,LPAR1
6586,ECPAS
6587,ZNF483
6588,PTGR1
6589,DNAJC25
6590,GNG10
6591,UGCG
6592,SUSD1
6593,PTBP3
6594,HSDL2
6595,KIAA1958
6596,INIP
6597,SNX30
6598,SLC31A2
6599,FKBP15
6600,SLC31A1
6601,CDC26
6602,PRPF4
6603,RNF183
6604,WDR31
6605,BSPRY
6606,HDHD3
6607,ALAD
6608,POLE3
6609,RGS3
6610,ZNF618
6611,KIF12
6612,COL27A1
6613,ORM1
6614,AKNA
6615,WHRN
6616,ATP6V1G1
6617,TMEM268
6618,TNFSF15
6619,TNFSF8
6620,TNC
6621,PAPPA
6622,ASTN2
6623,TRIM32
6624,TLR4
6625,CDK5RAP2
6626,MEGF9
6627,FBXW2
6628,PSMD5
6629,PHF19
6630,TRAF1
6631,C5
6632,CNTRL
6633,RAB14
6634,GSN
6635,STOM
6636,DAB2IP
6637,TTLL11
6638,NDUFA8
6639,MORN5
6640,LHX6
6641,RBM18
6642,MRRF
6643,PTGS1
6644,PDCL
6645,RC3H2
6646,ZBTB6
6647,ZBTB26
6648,RABGAP1
6649,STRBP
6650,CRB2
6651,DENND1A
6652,NEK6
6653,PSMB7
6654,NR6A1
6655,OLFML2A
6656,ARPC5L
6657,GOLGA1
6658,SCAI
6659,PPP6C
6660,RABEPK
6661,HSPA5
6662,GAPVD1
6663,MAPKAP1
6664,PBX3
6665,MVB12B
6666,ZBTB43
6667,ZBTB34
6668,RALGPS1
6669,ANGPTL2
6670,GARNL3
6671,SLC2A8
6672,ZNF79
6673,LRSAM1
6674,NIBAN2
6675,STXBP1
6676,PTRH1
6677,CFAP157
6678,TOR2A
6679,SH2D3C
6680,CDK9
6681,FPGS
6682,ENG
6683,AK1
6684,ST6GALNAC6
6685,ST6GALNAC4
6686,PIP5KL1
6687,DPM2
6688,NAIF1
6689,SLC25A25
6690,PTGES2
6691,LCN2
6692,CIZ1
6693,DNM1
6694,GOLGA2
6695,SWI5
6696,TRUB2
6697,COQ4
6698,SLC27A4
6699,URM1
6700,CERCAM
6701,ODF2
6702,GLE1
6703,SPTAN1
6704,SET
6705,PKN3
6706,ZDHHC12
6707,ZER1
6708,TBC1D13
6709,ENDOG
6710,SPOUT1
6711,KYAT1
6712,LRRC8A
6713,PHYHD1
6714,DOLK
6715,NUP188
6716,SH3GLB2
6717,MIGA2
6718,DOLPP1
6719,CRAT
6720,PTPA
6721,IER5L
6722,NTMT1
6723,ASB6
6724,PRRX2
6725,PTGES
6726,TOR1B
6727,TOR1A
6728,C9orf78
6729,USP20
6730,FNBP1
6731,GPR107
6732,NCS1
6733,HMCN2
6734,ASS1
6735,FUBP3
6736,EXOSC2
6737,ABL1
6738,FIBCD1
6739,LAMC3
6740,AIF1L
6741,NUP214
6742,FAM78A
6743,PLPP7
6744,POMT1
6745,UCK1
6746,PRRT1B
6747,RAPGEF1
6748,MED27
6749,NTNG2
6750,SETX
6751,TTF1
6752,DDX31
6753,GTF3C4
6754,SPACA9
6755,TSC1
6756,GTF3C5
6757,CEL
6758,RALGDS
6759,GBGT1
6760,OBP2B
6761,ABO
6762,SURF6
6763,MED22
6764,SURF1
6765,SURF2
6766,SURF4
6767,REXO4
6768,ADAMTS13
6769,CACFD1
6770,SLC2A6
6771,ADAMTSL2
6772,SARDH
6773,VAV2
6774,BRD3OS
6775,BRD3
6776,WDR5
6777,RXRA
6778,COL5A1
6779,OLFM1
6780,PPP1R26
6781,CAMSAP1
6782,UBAC1
6783,NACC2
6784,TMEM250
6785,QSOX2
6786,CCDC187
6787,GPSM1
6788,DNLZ
6789,CARD9
6790,SNAPC4
6791,ENTR1
6792,PMPCA
6793,INPP5E
6794,SEC16A
6795,NOTCH1
6796,EGFL7
6797,AGPAT2
6798,DIPK1B
6799,LCN10
6800,LCN6
6801,LCN8
6802,LCN15
6803,TMEM141
6804,CCDC183
6805,RABL6
6806,AJM1
6807,PHPT1
6808,EDF1
6809,TRAF2
6810,FBXW5
6811,C8G
6812,LCN12
6813,PTGDS
6814,LCNL1
6815,PAXX
6816,CLIC3
6817,ABCA2
6818,FUT7
6819,NPDC1
6820,ENTPD2
6821,SAPCD2
6822,UAP1L1
6823,MAN1B1
6824,DPP7
6825,GRIN1
6826,LRRC26
6827,ANAPC2
6828,SSNA1
6829,TPRN
6830,TMEM203
6831,NDOR1
6832,RNF208
6833,CYSRT1
6834,TUBB4B
6835,NELFB
6836,TOR4A
6837,NRARP
6838,EXD3
6839,NOXA1
6840,ENTPD8
6841,NSMF
6842,PNPLA7
6843,DPH7
6844,ZMYND19
6845,ARRDC1
6846,EHMT1
6847,CACNA1B
6848,ZMYND11
6849,DIP2C
6850,LARP4B
6851,GTPBP4
6852,IDI1
6853,WDR37
6854,PFKP
6855,PITRM1
6856,KLF6
6857,AKR1E2
6858,AKR1C2
6859,AKR1C3
6860,AKR1C4
6861,UCN3
6862,TUBAL3
6863,NET1
6864,CALML3
6865,ASB13
6866,TASOR2
6867,GDI2
6868,ANKRD16
6869,FBH1
6870,IL15RA
6871,IL2RA
6872,RBM17
6873,PFKFB3
6874,PRKCQ
6875,SFMBT2
6876,ITIH5
6877,KIN
6878,ATP5F1C
6879,TAF3
6880,GATA3
6881,CELF2
6882,USP6NL
6883,ECHDC3
6884,PROSER2
6885,UPF2
6886,DHTKD1
6887,SEC61A2
6888,NUDT5
6889,CDC123
6890,CAMK1D
6891,CCDC3
6892,OPTN
6893,MCM10
6894,PHYH
6895,SEPHS1
6896,BEND7
6897,PRPF18
6898,FRMD4A
6899,FAM107B
6900,CDNF
6901,HSPA14
6902,SUV39H2
6903,DCLRE1C
6904,ACBD7
6905,RPP38
6906,NMT2
6907,FAM171A1
6908,ITGA8
6909,MINDY3
6910,PTER
6911,RSU1
6912,CUBN
6913,TRDMT1
6914,VIM
6915,ST8SIA6
6916,HACD1
6917,STAM
6918,TMEM236
6919,MRC1
6920,CACNB2
6921,NSUN6
6922,ARL5B
6923,MALRD1
6924,PLXDC2
6925,NEBL
6926,MLLT10
6927,DNAJC1
6928,COMMD3
6929,BMI1
6930,PIP4K2A
6931,MSRB2
6932,OTUD1
6933,KIAA1217
6934,ARHGAP21
6935,PRTFDC1
6936,ENKUR
6937,THNSL1
6938,GPR158
6939,MYO3A
6940,GAD2
6941,APBB1IP
6942,PDSS1
6943,ABI1
6944,ANKRD26
6945,YME1L1
6946,MASTL
6947,ACBD5
6948,RAB18
6949,MKX
6950,MPP7
6951,WAC
6952,BAMBI
6953,SVIL
6954,JCAD
6955,MTPAP
6956,MAP3K8
6957,ZNF438
6958,ZEB1
6959,ARHGAP12
6960,KIF5B
6961,EPC1
6962,CCDC7
6963,ITGB1
6964,NRP1
6965,PARD3
6966,CUL2
6967,CREM
6968,CCNY
6969,FZD8
6970,ZNF248
6971,ZNF25
6972,ZNF33A
6973,ZNF37A
6974,ZNF33B
6975,BMS1
6976,RET
6977,CSGALNACT2
6978,RASGEF1A
6979,FXYD4
6980,HNRNPF
6981,ZNF239
6982,ZNF485
6983,ZNF32
6984,CXCL12
6985,TMEM72
6986,RASSF4
6987,DEPP1
6988,ZNF22
6989,ALOX5
6990,MARCHF8
6991,ZFAND4
6992,TIMM23
6993,NCOA4
6994,GPRIN2
6995,GDF10
6996,ZNF488
6997,FRMPD2
6998,MAPK8
6999,ARHGAP22
7000,WDFY4
7001,VSTM4
7002,TMEM273
7003,DRGX
7004,ERCC6
7005,CHAT
7006,OGDHL
7007,PARG
7008,SGMS1
7009,A1CF
7010,PRKG1
7011,CSTF2T
7012,DKK1
7013,ZWINT
7014,IPMK
7015,CISD1
7016,UBE2D1
7017,TFAM
7018,BICC1
7019,PHYHIPL
7020,FAM13C
7021,SLC16A9
7022,CCDC6
7023,ANK3
7024,CDK1
7025,RHOBTB1
7026,TMEM26
7027,ARID5B
7028,RTKN2
7029,ADO
7030,EGR2
7031,NRBF2
7032,JMJD1C
7033,REEP3
7034,DNAJC12
7035,SIRT1
7036,HERC4
7037,MYPN
7038,PBLD
7039,HNRNPH3
7040,RUFY2
7041,DNA2
7042,SLC25A16
7043,TET1
7044,CCAR1
7045,STOX1
7046,DDX50
7047,DDX21
7048,KIFBP
7049,SRGN
7050,VPS26A
7051,SUPV3L1
7052,HKDC1
7053,HK1
7054,TACR2
7055,TSPAN15
7056,NEUROG3
7057,FAM241B
7058,COL13A1
7059,MACROH2A2
7060,AIFM2
7061,TYSND1
7062,SAR1A
7063,PPA1
7064,LRRC20
7065,EIF4EBP2
7066,NODAL
7067,PALD1
7068,PRF1
7069,ADAMTS14
7070,SGPL1
7071,PCBD1
7072,UNC5B
7073,SLC29A3
7074,CDH23
7075,VSIR
7076,PSAP
7077,CHST3
7078,SPOCK2
7079,ASCC1
7080,ANAPC16
7081,DDIT4
7082,DNAJB12
7083,MICU1
7084,MCU
7085,PLA2G12B
7086,P4HA1
7087,NUDT13
7088,ECD
7089,FAM149B1
7090,DNAJC9
7091,CFAP70
7092,ANXA7
7093,MSS51
7094,PPP3CB
7095,USP54
7096,SEC24C
7097,FUT11
7098,CHCHD1
7099,ZSWIM8
7100,NDST2
7101,CAMK2G
7102,PLAU
7103,VCL
7104,AP3M1
7105,ADK
7106,KAT6B
7107,SAMD8
7108,VDAC2
7109,COMTD1
7110,ZNF503
7111,LRMDA
7112,KCNMA1
7113,DLG5
7114,POLR3A
7115,ZMIZ1
7116,PPIF
7117,ZCCHC24
7118,TMEM254
7119,PLAC9
7120,ANXA11
7121,MAT1A
7122,PRXL2A
7123,TSPAN14
7124,GHITM
7125,CDHR1
7126,CCSER2
7127,GRID1
7128,WAPL
7129,LDB3
7130,BMPR1A
7131,MMRN2
7132,SNCG
7133,ADIRF
7134,GLUD1
7135,SHLD2
7136,MINPP1
7137,PAPSS2
7138,ATAD1
7139,KLLN
7140,PTEN
7141,RNLS
7142,LIPN
7143,ANKRD22
7144,STAMBPL1
7145,ACTA2
7146,FAS
7147,CH25H
7148,LIPA
7149,IFIT2
7150,IFIT3
7151,IFIT1
7152,IFIT5
7153,PANK1
7154,KIF20B
7155,HTR7
7156,RPP30
7157,PCGF5
7158,HECTD2
7159,PPP1R3C
7160,TNKS2
7161,FGFBP3
7162,BTAF1
7163,CPEB3
7164,MARCHF5
7165,IDE
7166,KIF11
7167,HHEX
7168,EXOC6
7169,MYOF
7170,CEP55
7171,FFAR4
7172,RBP4
7173,FRA10AC1
7174,LGI1
7175,SLC35G1
7176,PLCE1
7177,NOC3L
7178,TBC1D12
7179,HELLS
7180,CYP2C18
7181,CYP2C9
7182,PDLIM1
7183,SORBS1
7184,ALDH18A1
7185,TCTN3
7186,ENTPD1
7187,CCNJ
7188,ZNF518A
7189,BLNK
7190,TM9SF3
7191,PIK3AP1
7192,LCOR
7193,SLIT1
7194,ARHGAP19
7195,FRAT1
7196,FRAT2
7197,RRP12
7198,PGAM1
7199,EXOSC1
7200,ZDHHC16
7201,MMS19
7202,UBTD1
7203,HOGA1
7204,MORN4
7205,PI4K2A
7206,AVPI1
7207,MARVELD1
7208,ZFYVE27
7209,SFRP5
7210,GOLGA7B
7211,CRTAC1
7212,R3HCC1L
7213,LOXL4
7214,PYROXD2
7215,HPS1
7216,HPSE2
7217,GOT1
7218,NKX2-3
7219,SLC25A28
7220,ENTPD7
7221,CUTC
7222,COX15
7223,ABCC2
7224,DNMBP
7225,ERLIN1
7226,CHUK
7227,CWF19L1
7228,BLOC1S2
7229,PKD2L1
7230,SCD
7231,SEC31B
7232,NDUFB8
7233,HIF1AN
7234,SLF2
7235,SEMA4G
7236,TWNK
7237,LZTS2
7238,PDZD7
7239,SFXN3
7240,KAZALD1
7241,TLX1
7242,BTRC
7243,DPCD
7244,POLL
7245,FBXW4
7246,NPM3
7247,OGA
7248,KCNIP2
7249,ARMH3
7250,HPS6
7251,LDB1
7252,PPRC1
7253,NOLC1
7254,GBF1
7255,NFKB2
7256,PSD
7257,FBXL15
7258,CUEDC2
7259,C10orf95
7260,MFSD13A
7261,ACTR1A
7262,SUFU
7263,TRIM8
7264,ARL3
7265,SFXN2
7266,WBP1L
7267,BORCS7
7268,AS3MT
7269,CNNM2
7270,NT5C2
7271,INA
7272,PCGF6
7273,TAF5
7274,PDCD11
7275,CALHM2
7276,NEURL1
7277,SH3PXD2A
7278,STN1
7279,SLK
7280,COL17A1
7281,SFR1
7282,CFAP43
7283,GSTO1
7284,GSTO2
7285,ITPRIP
7286,SORCS1
7287,XPNPEP1
7288,ADD3
7289,MXI1
7290,SMNDC1
7291,DUSP5
7292,SMC3
7293,PDCD4
7294,BBIP1
7295,SHOC2
7296,ADRA2A
7297,GPAM
7298,ACSL5
7299,ZDHHC6
7300,VTI1A
7301,TCF7L2
7302,HABP2
7303,CASP7
7304,PLEKHS1
7305,DCLRE1A
7306,NHLRC2
7307,ADRB1
7308,CCDC186
7309,TDRD1
7310,VWA2
7311,AFAP1L2
7312,ABLIM1
7313,TRUB1
7314,ATRNL1
7315,GFRA1
7316,C10orf82
7317,HSPA12A
7318,SHTN1
7319,SLC18A2
7320,PDZD8
7321,RAB11FIP2
7322,FAM204A
7323,CACUL1
7324,EIF3A
7325,DENND10
7326,SFXN4
7327,PRDX3
7328,GRK5
7329,RGS10
7330,TIAL1
7331,BAG3
7332,INPP5F
7333,MCMBP
7334,SEC23IP
7335,PLPP4
7336,WDR11
7337,FGFR2
7338,ATE1
7339,NSMCE4A
7340,TACC2
7341,PLEKHA1
7342,HTRA1
7343,DMBT1
7344,CUZD1
7345,FAM24B
7346,C10orf88
7347,PSTK
7348,IKZF5
7349,ACADSB
7350,HMX3
7351,BUB3
7352,CPXM2
7353,CHST15
7354,OAT
7355,LHPP
7356,FAM53B
7357,EEF1AKMT2
7358,ABRAXAS2
7359,ZRANB1
7360,CTBP2
7361,EDRF1
7362,UROS
7363,BCCIP
7364,DHX32
7365,FANK1
7366,ADAM12
7367,DOCK1
7368,CLRN3
7369,PTPRE
7370,MKI67
7371,MGMT
7372,EBF3
7373,C10orf143
7374,GLRX3
7375,PPP2R2D
7376,JAKMIP3
7377,DPYSL4
7378,STK32C
7379,LRRC27
7380,PWWP2B
7381,INPP5A
7382,KNDC1
7383,VENTX
7384,ADAM8
7385,TUBGCP2
7386,ZNF511
7387,CALY
7388,PRAP1
7389,FUOM
7390,ECHS1
7391,PAOX
7392,MTG1
7393,SCART1
7394,CYP2E1
7395,BET1L
7396,RIC8A
7397,SIRT3
7398,PSMD13
7399,NLRP6
7400,PGGHG
7401,IFITM2
7402,IFITM1
7403,IFITM3
7404,B4GALNT4
7405,PKP3
7406,SIGIRR
7407,ANO9
7408,PTDSS2
7409,RNH1
7410,HRAS
7411,LRRC56
7412,LMNTD2
7413,RASSF7
7414,PHRF1
7415,IRF7
7416,CDHR5
7417,SCT
7418,DEAF1
7419,EPS8L2
7420,TMEM80
7421,TALDO1
7422,GATD1
7423,CEND1
7424,SLC25A22
7425,PIDD1
7426,PNPLA2
7427,CRACR2B
7428,CD151
7429,POLR2L
7430,TSPAN4
7431,CHID1
7432,AP2A2
7433,MUC6
7434,MUC2
7435,MUC5AC
7436,MUC5B
7437,TOLLIP
7438,BRSK2
7439,MOB2
7440,DUSP8
7441,KRTAP5-5
7442,IFITM10
7443,CTSD
7444,SYT8
7445,TNNI2
7446,LSP1
7447,TNNT3
7448,ASCL2
7449,C11orf21
7450,TSPAN32
7451,CD81
7452,TSSC4
7453,TRPM5
7454,KCNQ1
7455,CDKN1C
7456,SLC22A18AS
7457,SLC22A18
7458,PHLDA2
7459,NAP1L4
7460,CARS1
7461,OSBPL5
7462,ZNF195
7463,CHRNA10
7464,NUP98
7465,PGAP2
7466,RHOG
7467,STIM1
7468,RRM1
7469,TRIM21
7470,TRIM68
7471,OR51E1
7472,OR51E2
7473,OR51F2
7474,OR51T1
7475,HBB
7476,HBD
7477,TRIM6
7478,TRIM34
7479,TRIM5
7480,TRIM22
7481,OR52N5
7482,OR52N1
7483,CAVIN3
7484,SMPD1
7485,APBB1
7486,HPX
7487,TRIM3
7488,ARFIP2
7489,TIMM10B
7490,DNHD1
7491,RRP8
7492,ILK
7493,TAF10
7494,TPP1
7495,DCHS1
7496,OR6A2
7497,ZNF215
7498,ZNF214
7499,OLFML1
7500,PPFIBP2
7501,CYB5R2
7502,TUB
7503,RIC3
7504,STK33
7505,TRIM66
7506,DENND2B
7507,AKIP1
7508,TMEM9B
7509,NRIP3
7510,SCUBE2
7511,DENND5A
7512,TMEM41B
7513,ZNF143
7514,WEE1
7515,SWAP70
7516,SBF2
7517,ADM
7518,AMPD3
7519,RNF141
7520,LYVE1
7521,CTR9
7522,EIF4G2
7523,ZBED5
7524,GALNT18
7525,USP47
7526,DKK3
7527,MICAL2
7528,PARVA
7529,TEAD1
7530,RASSF10
7531,BTBD10
7532,FAR1
7533,SPON1
7534,RRAS2
7535,COPB1
7536,PSMA1
7537,PDE3B
7538,CYP2R1
7539,CALCA
7540,INSC
7541,SOX6
7542,C11orf58
7543,PLEKHA7
7544,PIK3C2A
7545,NUCB2
7546,NCR3LG1
7547,KCNJ11
7548,USH1C
7549,SERGEF
7550,TPH1
7551,SAAL1
7552,SAA4
7553,HPS5
7554,GTF2H1
7555,TSG101
7556,UEVLD
7557,SPTY2D1
7558,TMEM86A
7559,ZDHHC13
7560,E2F8
7561,NAV2
7562,HTATIP2
7563,PRMT3
7564,NELL1
7565,ANO5
7566,FANCF
7567,GAS2
7568,SVIP
7569,LUZP2
7570,SLC5A12
7571,FIBIN
7572,CCDC34
7573,LGR4
7574,LIN7C
7575,BDNF
7576,KIF18A
7577,METTL15
7578,ARL14EP
7579,MPPED2
7580,DNAJC24
7581,IMMP1L
7582,ELP4
7583,RCN1
7584,WT1
7585,EIF3M
7586,PRRG4
7587,QSER1
7588,DEPDC7
7589,TCP11L1
7590,CSTF3
7591,HIPK3
7592,KIAA1549L
7593,C11orf91
7594,FBXO3
7595,LMO2
7596,CAPRIN1
7597,NAT10
7598,ABTB2
7599,CAT
7600,EHF
7601,APIP
7602,PDHX
7603,CD44
7604,PAMR1
7605,FJX1
7606,TRIM44
7607,LDLRAD3
7608,COMMD9
7609,PRR5L
7610,TRAF6
7611,RAG1
7612,API5
7613,TTC17
7614,HSD17B12
7615,ALKBH3
7616,C11orf96
7617,ACCS
7618,EXT2
7619,CD82
7620,TSPAN18
7621,TP53I11
7622,PRDM11
7623,SYT13
7624,CHST1
7625,SLC35C1
7626,CRY2
7627,MAPK8IP1
7628,PEX16
7629,LARGE2
7630,PHF21A
7631,CREB3L1
7632,DGKZ
7633,MDK
7634,AMBRA1
7635,HARBI1
7636,ATG13
7637,ARHGAP1
7638,ZNF408
7639,CKAP5
7640,LRP4
7641,ARFGAP2
7642,PACSIN3
7643,DDB2
7644,ACP2
7645,NR1H3
7646,MADD
7647,SPI1
7648,SLC39A13
7649,PSMC3
7650,RAPSN
7651,CELF1
7652,NDUFS3
7653,PTPMT1
7654,KBTBD4
7655,C1QTNF4
7656,MTCH2
7657,AGBL2
7658,FNBP4
7659,NUP160
7660,PTPRJ
7661,FOLH1
7662,APLNR
7663,TNKS1BP1
7664,SSRP1
7665,PRG2
7666,SLC43A3
7667,RTN4RL2
7668,SLC43A1
7669,TIMM10
7670,UBE2L6
7671,SERPING1
7672,YPEL4
7673,ZDHHC5
7674,MED19
7675,TMX2
7676,SELENOH
7677,CTNND1
7678,LPXN
7679,ZFP91
7680,GLYATL1
7681,FAM111B
7682,FAM111A
7683,DTX4
7684,MPEG1
7685,OSBP
7686,PATL1
7687,STX3
7688,CBLIF
7689,TCN1
7690,MS4A2
7691,MS4A6A
7692,MS4A4A
7693,MS4A4E
7694,MS4A7
7695,MS4A14
7696,MS4A1
7697,MS4A12
7698,MS4A8
7699,MS4A10
7700,CCDC86
7701,PTGDR2
7702,PRPF19
7703,TMEM109
7704,TMEM132A
7705,SLC15A3
7706,CD6
7707,CD5
7708,VPS37C
7709,VWCE
7710,DDB1
7711,TKFC
7712,CYB561A3
7713,TMEM138
7714,TMEM216
7715,CPSF7
7716,PPP1R32
7717,LRRC10B
7718,SYT7
7719,DAGLA
7720,MYRF
7721,TMEM258
7722,FEN1
7723,FADS2
7724,FADS1
7725,FADS3
7726,RAB3IL1
7727,BEST1
7728,FTH1
7729,INCENP
7730,SCGB2A1
7731,ASRGL1
7732,AHNAK
7733,EEF1G
7734,TUT1
7735,MTA2
7736,ROM1
7737,B3GAT3
7738,GANAB
7739,INTS5
7740,LBHD1
7741,CSKMT
7742,UQCC3
7743,UBXN1
7744,LRRN4CL
7745,BSCL2
7746,GNG3
7747,HNRNPUL2
7748,TTC9C
7749,ZBTB3
7750,POLR2G
7751,TAF6L
7752,TMEM223
7753,TMEM179B
7754,NXF1
7755,STX5
7756,WDR74
7757,SLC3A2
7758,CHRM1
7759,PLAAT5
7760,PLAAT4
7761,PLAAT2
7762,PLAAT3
7763,ATL3
7764,RTN3
7765,SPINDOC
7766,MARK2
7767,RCOR2
7768,NAA40
7769,COX8A
7770,OTUB1
7771,MACROD1
7772,FLRT1
7773,FERMT3
7774,TRPT1
7775,NUDT22
7776,DNAJC4
7777,VEGFB
7778,PPP1R14B
7779,PLCB3
7780,BAD
7781,GPR137
7782,ESRRA
7783,TRMT112
7784,PRDX5
7785,CCDC88B
7786,SLC22A11
7787,NRXN2
7788,RASGRP2
7789,PYGM
7790,SF1
7791,MAP4K2
7792,MEN1
7793,CDC42BPG
7794,EHD1
7795,ATG2A
7796,PPP2R5B
7797,BATF2
7798,ARL2
7799,SNX15
7800,SAC3D1
7801,NAALADL1
7802,CDCA5
7803,ZFPL1
7804,VPS51
7805,TM7SF2
7806,ZNHIT2
7807,SYVN1
7808,CAPN1
7809,POLA2
7810,CDC42EP2
7811,DPF2
7812,SLC25A45
7813,FRMD8
7814,SCYL1
7815,LTBP3
7816,ZNRD2
7817,FAM89B
7818,EHBP1L1
7819,MAP3K11
7820,PCNX3
7821,SIPA1
7822,RELA
7823,KAT5
7824,RNASEH2C
7825,OVOL1
7826,CFL1
7827,MUS81
7828,EFEMP2
7829,CTSW
7830,FIBP
7831,CCDC85B
7832,FOSL1
7833,C11orf68
7834,DRAP1
7835,SART1
7836,EIF1AD
7837,BANF1
7838,CST6
7839,SF3B2
7840,PACS1
7841,KLC2
7842,RAB1B
7843,CNIH2
7844,YIF1A
7845,CD248
7846,BRMS1
7847,B4GAT1
7848,SLC29A2
7849,PELI3
7850,DPP3
7851,BBS1
7852,ZDHHC24
7853,CTSF
7854,CCS
7855,RBM14
7856,RBM4B
7857,SPTBN2
7858,C11orf80
7859,RCE1
7860,PC
7861,LRFN4
7862,C11orf86
7863,RHOD
7864,KDM2A
7865,GRK2
7866,ANKRD13D
7867,SSH3
7868,RAD9A
7869,POLD4
7870,CLCF1
7871,PPP1CA
7872,TBC1D10C
7873,CARNS1
7874,CORO1B
7875,CABP4
7876,TMEM134
7877,AIP
7878,PITPNM1
7879,CDK2AP2
7880,GSTP1
7881,NDUFV1
7882,NUDT8
7883,TBX10
7884,ACY3
7885,ALDH3B2
7886,UNC93B1
7887,ALDH3B1
7888,NDUFS8
7889,TCIRG1
7890,CHKA
7891,KMT5B
7892,C11orf24
7893,LRP5
7894,PPP6R3
7895,GAL
7896,TESMIN
7897,CPT1A
7898,MRGPRF
7899,TPCN2
7900,SMIM38
7901,MYEOV
7902,CCND1
7903,LTO1
7904,FGF19
7905,ANO1
7906,FADD
7907,CTTN
7908,SHANK2
7909,DHCR7
7910,KRTAP5-9
7911,RNF121
7912,IL18BP
7913,NUMA1
7914,LAMTOR1
7915,ANAPC15
7916,FOLR1
7917,FOLR2
7918,INPPL1
7919,CLPB
7920,PDE2A
7921,ARAP1
7922,STARD10
7923,ATG16L2
7924,FCHSD2
7925,P2RY2
7926,P2RY6
7927,ARHGEF17
7928,RELT
7929,FAM168A
7930,PLEKHB1
7931,RAB6A
7932,COA4
7933,PAAF1
7934,UCP2
7935,UCP3
7936,C2CD3
7937,PPME1
7938,P4HA3
